surface_id	fields
SURF-CCT2026R02907	corpus_disposition
SURF-CCT2026R02908	corpus_disposition
SURF-CCT2026R02909	corpus_disposition
SURF-CCT2026R02910	corpus_disposition
SURF-CCT2026R02912	corpus_disposition
SURF-CCT2026R02913	corpus_disposition
SURF-CCT2026R02914	corpus_disposition
SURF-CCT2026R02915	corpus_disposition
SURF-CCT2026R02916	corpus_disposition
SURF-CCT2026R02917	corpus_disposition
SURF-CCT2026R02921	corpus_disposition
SURF-CCT2026R02923	corpus_disposition
SURF-CCT2026R02924	corpus_disposition
SURF-CCT2026R02925	corpus_disposition
SURF-CCT2026R02926	corpus_disposition
SURF-CCT2026R02927	corpus_disposition
SURF-CCT2026R02928	corpus_disposition
SURF-CCT2026R02929	corpus_disposition
SURF-CCT2026R02930	corpus_disposition
SURF-CCT2026R02931	corpus_disposition
SURF-CCT2026R02932	corpus_disposition
SURF-CCT2026R02933	corpus_disposition
SURF-CCT2026R02934	corpus_disposition
SURF-CCT2026R02935	corpus_disposition
SURF-CCT2026R02936	corpus_disposition
SURF-CCT2026R02937	corpus_disposition
SURF-CCT2026R02938	corpus_disposition
SURF-CCT2026R02939	corpus_disposition
SURF-CCT2026R02940	corpus_disposition
SURF-CCT2026R02941	corpus_disposition
SURF-CCT2026R02942	corpus_disposition
SURF-CCT2026R02943	corpus_disposition
SURF-CCT2026R02944	corpus_disposition
SURF-CCT2026R02945	corpus_disposition
SURF-CCT2026R02946	corpus_disposition
SURF-CCT2026R02947	corpus_disposition
SURF-CCT2026R02948	corpus_disposition
SURF-CCT2026R02949	corpus_disposition
SURF-CCT2026R02950	corpus_disposition
SURF-CCT2026R02951	corpus_disposition
SURF-CCT2026R02952	corpus_disposition
SURF-CCT2026R02953	corpus_disposition
SURF-CCT2026R02954	corpus_disposition
SURF-CCT2026R02955	corpus_disposition
SURF-CCT2026R02956	corpus_disposition
SURF-CCT2026R02957	corpus_disposition
SURF-CCT2026R02958	corpus_disposition
SURF-CCT2026R02959	corpus_disposition
SURF-CCT2026R02960	corpus_disposition
SURF-CCT2026R02961	corpus_disposition
SURF-CCT2026R02962	corpus_disposition
SURF-CCT2026R02963	corpus_disposition
SURF-CCT2026R02964	corpus_disposition
SURF-CCT2026R02965	corpus_disposition
SURF-CCT2026R02966	corpus_disposition
SURF-CCT2026R02967	corpus_disposition
SURF-CCT2026R02968	corpus_disposition
SURF-CCT2026R02969	corpus_disposition
SURF-CCT2026R02970	corpus_disposition
SURF-CCT2026R02971	corpus_disposition
SURF-CCT2026R02972	corpus_disposition
SURF-CCT2026R02973	corpus_disposition
SURF-CCT2026R02974	corpus_disposition
SURF-CCT2026R02976	corpus_disposition
SURF-CCT2026R02977	corpus_disposition
SURF-CCT2026R02978	corpus_disposition
SURF-CCT2026R02979	corpus_disposition
SURF-CCT2026R02980	corpus_disposition
SURF-CCT2026R02981	corpus_disposition
SURF-CCT2026R02982	corpus_disposition
SURF-CCT2026R02983	corpus_disposition
SURF-CCT2026R02984	corpus_disposition
SURF-CCT2026R02985	corpus_disposition
SURF-CCT2026R02986	corpus_disposition
SURF-CCT2026R02987	corpus_disposition
SURF-CCT2026R02988	corpus_disposition
SURF-CCT2026R02989	corpus_disposition
SURF-CCT2026R02990	corpus_disposition
SURF-CCT2026R02991	corpus_disposition
SURF-CCT2026R02992	corpus_disposition
SURF-CCT2026R02993	corpus_disposition
SURF-CCT2026R02994	corpus_disposition
SURF-CCT2026R02995	corpus_disposition
SURF-CCT2026R02996	corpus_disposition
SURF-CCT2026R02997	corpus_disposition
SURF-CCT2026R02998	corpus_disposition
SURF-CCT2026R02999	corpus_disposition
SURF-CCT2026R03000	corpus_disposition
SURF-CCT2026R03001	corpus_disposition
SURF-CCT2026R03002	corpus_disposition
SURF-CCT2026R03003	corpus_disposition
SURF-CCT2026R03004	corpus_disposition
SURF-CCT2026R03005	corpus_disposition
SURF-CCT2026R03006	corpus_disposition
SURF-CCT2026R03008	corpus_disposition
SURF-CCT2026R03009	corpus_disposition
SURF-CCT2026R03010	corpus_disposition
SURF-CCT2026R03011	corpus_disposition
SURF-CCT2026R03012	corpus_disposition
SURF-CCT2026R03013	corpus_disposition
SURF-CCT2026R03014	corpus_disposition
SURF-CCT2026R03015	corpus_disposition
SURF-CCT2026R03016	corpus_disposition
SURF-CCT2026R03017	corpus_disposition
SURF-CCT2026R03018	corpus_disposition
SURF-CCT2026R03021	corpus_disposition
SURF-CCT2026R03022	corpus_disposition
SURF-CCT2026R03023	corpus_disposition
SURF-CCT2026R03024	corpus_disposition
SURF-CCT2026R03025	corpus_disposition
SURF-CCT2026R03026	corpus_disposition
SURF-CCT2026R03027	corpus_disposition
SURF-CCT2026R03028	corpus_disposition
SURF-CCT2026R03029	corpus_disposition
SURF-CCT2026R03031	corpus_disposition
SURF-CCT2026R03032	corpus_disposition
SURF-CCT2026R03033	corpus_disposition
SURF-CCT2026R03035	corpus_disposition
SURF-CCT2026R03036	corpus_disposition
SURF-CCT2026R03037	corpus_disposition
SURF-CCT2026R03038	corpus_disposition
SURF-CCT2026R03039	corpus_disposition
SURF-CCT2026R03040	corpus_disposition
SURF-CCT2026R03041	corpus_disposition
SURF-CCT2026R03042	corpus_disposition
SURF-CCT2026R03043	corpus_disposition
SURF-CCT2026R03044	corpus_disposition
SURF-CCT2026R03045	corpus_disposition
SURF-CCT2026R03046	corpus_disposition
SURF-CCT2026R03047	corpus_disposition
SURF-CCT2026R03048	corpus_disposition
SURF-CCT2026R03049	corpus_disposition
SURF-CCT2026R03050	corpus_disposition
SURF-CCT2026R03051	corpus_disposition
SURF-CCT2026R03052	corpus_disposition
SURF-CCT2026R03053	corpus_disposition
SURF-CCT2026R03054	corpus_disposition
SURF-CCT2026R03055	corpus_disposition
SURF-CCT2026R03056	corpus_disposition
SURF-CCT2026R03057	corpus_disposition
SURF-CCT2026R03058	corpus_disposition
SURF-CCT2026R03061	corpus_disposition
SURF-CCT2026R03062	corpus_disposition
SURF-CCT2026R03063	corpus_disposition
SURF-CCT2026R03064	corpus_disposition
SURF-CCT2026R03065	corpus_disposition
SURF-CCT2026R03066	corpus_disposition
SURF-CCT2026R03067	corpus_disposition
SURF-CCT2026R03068	corpus_disposition
SURF-CCT2026R03069	corpus_disposition
SURF-CCT2026R03070	corpus_disposition
SURF-CCT2026R03071	corpus_disposition
SURF-CCT2026R03072	corpus_disposition
SURF-CCT2026R03073	corpus_disposition
SURF-CCT2026R03074	corpus_disposition
SURF-CCT2026R03075	corpus_disposition
SURF-CCT2026R03076	corpus_disposition
SURF-CCT2026R03077	corpus_disposition
SURF-CCT2026R03078	corpus_disposition
SURF-CCT2026R03079	corpus_disposition
SURF-CCT2026R03080	corpus_disposition
SURF-CCT2026R03081	corpus_disposition
SURF-CCT2026R03082	corpus_disposition
SURF-CCT2026R03093	corpus_disposition
SURF-CCT2026R03094	corpus_disposition
SURF-CCT2026R03095	corpus_disposition
SURF-CCT2026R03096	corpus_disposition
SURF-CCT2026R03097	corpus_disposition
SURF-CCT2026R03098	corpus_disposition
SURF-CCT2026R03099	corpus_disposition
SURF-CCT2026R03100	corpus_disposition
SURF-CCT2026R03101	corpus_disposition
SURF-CCT2026R03103	corpus_disposition
SURF-CCT2026R03130	corpus_disposition
SURF-CCT2026R03152	corpus_disposition
SURF-CCT2026R03157	corpus_disposition
SURF-CCT2026R03174	corpus_disposition
SURF-CCT2026R03187	corpus_disposition
SURF-CCT2026R03188	corpus_disposition
SURF-CCT2026R03189	corpus_disposition
SURF-CCT2026R03191	corpus_disposition
SURF-CCT2026R03192	corpus_disposition
SURF-CCT2026R03200	corpus_disposition
SURF-CCT2026R03201	corpus_disposition
SURF-CCT2026R03202	corpus_disposition
SURF-CCT2026R03203	corpus_disposition
SURF-CCT2026R03204	corpus_disposition
SURF-CCT2026R03205	corpus_disposition
SURF-CCT2026R03207	corpus_disposition
SURF-CCT2026R03212	corpus_disposition
SURF-CCT2026R03213	corpus_disposition
SURF-CCT2026R03214	corpus_disposition
SURF-CCT2026R03215	corpus_disposition
SURF-CCT2026R03217	corpus_disposition
SURF-CCT2026R03218	corpus_disposition
SURF-CCT2026R03219	corpus_disposition
SURF-CCT2026R03220	corpus_disposition
SURF-CCT2026R03221	corpus_disposition
SURF-CCT2026R03222	corpus_disposition
SURF-CCT2026R03223	corpus_disposition
SURF-CCT2026R03224	corpus_disposition
SURF-CCT2026R03225	corpus_disposition
SURF-CCT2026R03226	corpus_disposition
SURF-CCT2026R03227	corpus_disposition
SURF-CCT2026R03228	corpus_disposition
SURF-CCT2026R03229	corpus_disposition
SURF-CCT2026R03230	corpus_disposition
SURF-CCT2026R03231	corpus_disposition
SURF-CCT2026R03233	corpus_disposition
SURF-CCT2026R03234	corpus_disposition
SURF-CCT2026R03235	corpus_disposition
SURF-CCT2026R03236	corpus_disposition
SURF-CCT2026R03237	corpus_disposition
SURF-CCT2026R03238	corpus_disposition
SURF-CCT2026R03239	corpus_disposition
SURF-CCT2026R03240	corpus_disposition
SURF-CCT2026R03241	corpus_disposition
SURF-CCT2026R03242	corpus_disposition
SURF-CCT2026R03244	corpus_disposition
SURF-CCT2026R03245	corpus_disposition
SURF-CCT2026R03246	corpus_disposition
SURF-CCT2026R03247	corpus_disposition
SURF-CCT2026R03248	corpus_disposition
SURF-CCT2026R03249	corpus_disposition
SURF-CCT2026R03250	corpus_disposition
SURF-CCT2026R03251	corpus_disposition
SURF-CCT2026R03252	corpus_disposition
SURF-CCT2026R03253	corpus_disposition
SURF-CCT2026R03254	corpus_disposition
SURF-CCT2026R03255	corpus_disposition
SURF-CCT2026R03256	corpus_disposition
SURF-CCT2026R03257	corpus_disposition
SURF-CCT2026R03258	corpus_disposition
SURF-CCT2026R03259	corpus_disposition
SURF-CCT2026R03260	corpus_disposition
SURF-CCT2026R03261	corpus_disposition
SURF-CCT2026R03262	corpus_disposition
SURF-CCT2026R03263	corpus_disposition
SURF-CCT2026R03264	corpus_disposition
SURF-CCT2026R03265	corpus_disposition
SURF-CCT2026R03266	corpus_disposition
SURF-CCT2026R03267	corpus_disposition
SURF-CCT2026R03269	corpus_disposition
SURF-CCT2026R03270	corpus_disposition
SURF-CCT2026R03271	corpus_disposition
SURF-CCT2026R03272	corpus_disposition
SURF-CCT2026R03273	corpus_disposition
SURF-CCT2026R03274	corpus_disposition
SURF-CCT2026R03275	corpus_disposition
SURF-CCT2026R03276	corpus_disposition
SURF-CCT2026R03277	corpus_disposition
SURF-CCT2026R03278	corpus_disposition
SURF-CCT2026R03279	corpus_disposition
SURF-CCT2026R03280	corpus_disposition
SURF-CCT2026R03281	corpus_disposition
SURF-CCT2026R03282	corpus_disposition
SURF-CCT2026R03283	corpus_disposition
SURF-CCT2026R03284	corpus_disposition
SURF-CCT2026R03285	corpus_disposition
SURF-CCT2026R03286	corpus_disposition
SURF-CCT2026R03287	corpus_disposition
SURF-CCT2026R03288	corpus_disposition
SURF-CCT2026R03292	corpus_disposition
SURF-CCT2026R03293	corpus_disposition
SURF-CCT2026R03294	corpus_disposition
SURF-CCT2026R03297	corpus_disposition
SURF-CCT2026R03298	corpus_disposition
SURF-CCT2026R03300	corpus_disposition
SURF-CCT2026R03303	corpus_disposition
SURF-CCT2026R03304	corpus_disposition
SURF-CCT2026R03305	corpus_disposition
SURF-CCT2026R03306	corpus_disposition
SURF-CCT2026R03307	corpus_disposition
SURF-CCT2026R03308	corpus_disposition
SURF-CCT2026R03309	corpus_disposition
SURF-CCT2026R03311	corpus_disposition
SURF-CCT2026R03314	corpus_disposition
SURF-CCT2026R03315	corpus_disposition
SURF-CCT2026R03316	corpus_disposition
SURF-CCT2026R03317	corpus_disposition
SURF-CCT2026R03320	corpus_disposition
SURF-CCT2026R03321	corpus_disposition
SURF-CCT2026R03322	corpus_disposition
SURF-CCT2026R03323	corpus_disposition
SURF-CCT2026R03324	corpus_disposition
SURF-CCT2026R03325	corpus_disposition
SURF-CCT2026R03326	corpus_disposition
SURF-CCT2026R03327	corpus_disposition
SURF-CCT2026R03328	corpus_disposition
SURF-CCT2026R03329	corpus_disposition
SURF-CCT2026R03330	corpus_disposition
SURF-CCT2026R03331	corpus_disposition
SURF-CCT2026R03332	corpus_disposition
SURF-CCT2026R03333	corpus_disposition
SURF-CCT2026R03334	corpus_disposition
SURF-CCT2026R03335	corpus_disposition
SURF-CCT2026R03337	corpus_disposition
SURF-CCT2026R03338	corpus_disposition
SURF-CCT2026R03339	corpus_disposition
SURF-CCT2026R03340	corpus_disposition
SURF-CCT2026R03341	corpus_disposition
SURF-CCT2026R03342	corpus_disposition
SURF-CCT2026R03343	corpus_disposition
SURF-CCT2026R03345	corpus_disposition
SURF-CCT2026R03348	corpus_disposition
SURF-CCT2026R03349	corpus_disposition
SURF-CCT2026R03350	corpus_disposition
SURF-CCT2026R03359	corpus_disposition
SURF-CCT2026R03368	corpus_disposition
SURF-CCT2026R03371	corpus_disposition
SURF-CCT2026R03378	corpus_disposition
SURF-CCT2026R03388	corpus_disposition
SURF-CCT2026R03390	corpus_disposition
SURF-CCT2026R03392	corpus_disposition
SURF-CCT2026R03395	corpus_disposition
SURF-CCT2026R03396	corpus_disposition
SURF-CCT2026R03397	corpus_disposition
SURF-CCT2026R03444	corpus_disposition
SURF-CCT2026R03445	corpus_disposition
SURF-CCT2026R03446	corpus_disposition
SURF-CCT2026R03448	corpus_disposition
SURF-CCT2026R03450	corpus_disposition
SURF-CCT2026R03451	corpus_disposition
SURF-CCT2026R03452	corpus_disposition
SURF-CCT2026R03453	corpus_disposition
SURF-CCT2026R03454	corpus_disposition
SURF-CCT2026R03457	corpus_disposition
SURF-CCT2026R03458	corpus_disposition
SURF-CCT2026R03462	corpus_disposition
SURF-CCT2026R03463	corpus_disposition
SURF-CCT2026R03467	corpus_disposition
SURF-CCT2026R03471	corpus_disposition
SURF-CCT2026R03473	corpus_disposition
SURF-CCT2026R03475	corpus_disposition
SURF-CCT2026R03479	corpus_disposition
SURF-CCT2026R03480	corpus_disposition
SURF-CCT2026R03481	corpus_disposition
SURF-CCT2026R03483	corpus_disposition
SURF-CCT2026R03485	corpus_disposition
SURF-CCT2026R03486	corpus_disposition
SURF-CCT2026R03487	corpus_disposition
SURF-CCT2026R03488	corpus_disposition
SURF-CCT2026R03494	corpus_disposition
SURF-CCT2026R03498	corpus_disposition
SURF-CCT2026R03499	corpus_disposition
SURF-CCT2026R03500	corpus_disposition
SURF-CCT2026R03502	corpus_disposition
SURF-CCT2026R03504	corpus_disposition
SURF-CCT2026R03505	corpus_disposition
SURF-CCT2026R03506	corpus_disposition
SURF-CCT2026R03507	corpus_disposition
SURF-CCT2026R03508	corpus_disposition
SURF-CCT2026R03509	corpus_disposition
SURF-CCT2026R03510	corpus_disposition
SURF-CCT2026R03511	corpus_disposition
SURF-CCT2026R03512	corpus_disposition
SURF-CCT2026R03513	corpus_disposition
SURF-CCT2026R03520	corpus_disposition
SURF-CCT2026R03521	corpus_disposition
SURF-CCT2026R03524	corpus_disposition
SURF-CCT2026R03525	corpus_disposition
SURF-CCT2026R03526	corpus_disposition
SURF-CCT2026R03527	corpus_disposition
SURF-CCT2026R03529	corpus_disposition
SURF-CCT2026R03530	corpus_disposition
SURF-CCT2026R03531	corpus_disposition
SURF-CCT2026R03533	corpus_disposition
SURF-CCT2026R03535	corpus_disposition
SURF-CCT2026R03536	corpus_disposition
SURF-CCT2026R03537	corpus_disposition
SURF-CCT2026R03538	corpus_disposition
SURF-CCT2026R03539	corpus_disposition
SURF-CCT2026R03540	corpus_disposition
SURF-CCT2026R03541	corpus_disposition
SURF-CCT2026R03542	corpus_disposition
SURF-CCT2026R03543	corpus_disposition
SURF-CCT2026R03544	corpus_disposition
SURF-CCT2026R03545	corpus_disposition
SURF-CCT2026R03546	corpus_disposition
SURF-CCT2026R03547	corpus_disposition
SURF-CCT2026R03548	corpus_disposition
SURF-CCT2026R03549	corpus_disposition
SURF-CCT2026R03550	corpus_disposition
SURF-CCT2026R03551	corpus_disposition
SURF-CCT2026R03552	corpus_disposition
SURF-CCT2026R03553	corpus_disposition
SURF-CCT2026R03554	corpus_disposition
SURF-CCT2026R03555	corpus_disposition
SURF-CCT2026R03556	corpus_disposition
SURF-CCT2026R03557	corpus_disposition
SURF-CCT2026R03558	corpus_disposition
SURF-CCT2026R03559	corpus_disposition
SURF-CCT2026R03599	corpus_disposition
SURF-CCT2026R03600	corpus_disposition
SURF-CCT2026R03602	corpus_disposition
SURF-CCT2026R03603	corpus_disposition
SURF-CCT2026R03604	corpus_disposition
SURF-CCT2026R03605	corpus_disposition
SURF-CCT2026R03606	corpus_disposition
SURF-CCT2026R03607	corpus_disposition
SURF-CCT2026R03608	corpus_disposition
SURF-CCT2026R03609	corpus_disposition
SURF-CCT2026R03611	corpus_disposition
SURF-CCT2026R03612	corpus_disposition
SURF-CCT2026R03613	corpus_disposition
SURF-CCT2026R03614	corpus_disposition
SURF-CCT2026R03615	corpus_disposition
SURF-CCT2026R03616	corpus_disposition
SURF-CCT2026R03618	corpus_disposition
SURF-CCT2026R03619	corpus_disposition
SURF-CCT2026R03620	corpus_disposition
SURF-CCT2026R03621	corpus_disposition
SURF-CCT2026R03622	corpus_disposition
SURF-CCT2026R03626	corpus_disposition
SURF-CCT2026R03628	corpus_disposition
SURF-CCT2026R03629	corpus_disposition
SURF-CCT2026R03630	corpus_disposition
SURF-CCT2026R03631	corpus_disposition
SURF-CCT2026R03632	corpus_disposition
SURF-CCT2026R03636	corpus_disposition
SURF-CCT2026R03637	corpus_disposition
SURF-CCT2026R03638	corpus_disposition
SURF-CCT2026R03639	corpus_disposition
SURF-CCT2026R03640	corpus_disposition
SURF-CCT2026R03643	corpus_disposition
SURF-CCT2026R03644	corpus_disposition
SURF-CCT2026R03645	corpus_disposition
SURF-CCT2026R03646	corpus_disposition
SURF-CCT2026R03647	corpus_disposition
SURF-CCT2026R03649	corpus_disposition
SURF-CCT2026R03650	corpus_disposition
SURF-CCT2026R03651	corpus_disposition
SURF-CCT2026R03654	corpus_disposition
SURF-CCT2026R03655	corpus_disposition
SURF-CCT2026R03656	corpus_disposition
SURF-CCT2026R03657	corpus_disposition
SURF-CCT2026R03658	corpus_disposition
SURF-CCT2026R03659	corpus_disposition
SURF-CCT2026R03660	corpus_disposition
SURF-CCT2026R03661	corpus_disposition
SURF-CCT2026R03662	corpus_disposition
SURF-CCT2026R03663	corpus_disposition
SURF-CCT2026R03664	corpus_disposition
SURF-CCT2026R03665	corpus_disposition
SURF-CCT2026R03672	corpus_disposition
SURF-CCT2026R03676	corpus_disposition
SURF-CCT2026R03677	corpus_disposition
SURF-CCT2026R03678	corpus_disposition
SURF-CCT2026R03681	corpus_disposition
SURF-CCT2026R03685	corpus_disposition
SURF-CCT2026R03688	corpus_disposition
SURF-CCT2026R03699	corpus_disposition
SURF-CCT2026R03701	corpus_disposition
SURF-CCT2026R03703	corpus_disposition
SURF-CCT2026R03704	corpus_disposition
SURF-CCT2026R03705	corpus_disposition
SURF-CCT2026R03706	corpus_disposition
SURF-CCT2026R03707	corpus_disposition
SURF-CCT2026R03708	corpus_disposition
SURF-CCT2026R03709	corpus_disposition
SURF-CCT2026R03710	corpus_disposition
SURF-CCT2026R03711	corpus_disposition
SURF-CCT2026R03712	corpus_disposition
SURF-CCT2026R03713	corpus_disposition
SURF-CCT2026R03714	corpus_disposition
SURF-CCT2026R03715	corpus_disposition
SURF-CCT2026R03716	corpus_disposition
SURF-CCT2026R03717	corpus_disposition
SURF-CCT2026R03718	corpus_disposition
SURF-CCT2026R03719	corpus_disposition
SURF-CCT2026R03720	corpus_disposition
SURF-CCT2026R03721	corpus_disposition
SURF-CCT2026R03722	corpus_disposition
SURF-CCT2026R03723	corpus_disposition
SURF-CCT2026R03724	corpus_disposition
SURF-CCT2026R03725	corpus_disposition
SURF-CCT2026R03726	corpus_disposition
SURF-CCT2026R03727	corpus_disposition
SURF-CCT2026R03728	corpus_disposition
SURF-CCT2026R03729	corpus_disposition
SURF-CCT2026R03730	corpus_disposition
SURF-CCT2026R03731	corpus_disposition
SURF-CCT2026R03732	corpus_disposition
SURF-CCT2026R03733	corpus_disposition
SURF-CCT2026R03736	corpus_disposition
SURF-CCT2026R03737	corpus_disposition
SURF-CCT2026R03738	corpus_disposition
SURF-CCT2026R03739	corpus_disposition
SURF-CCT2026R03740	corpus_disposition
SURF-CCT2026R03741	corpus_disposition
SURF-CCT2026R03742	corpus_disposition
SURF-CCT2026R03747	corpus_disposition
SURF-CCT2026R03750	corpus_disposition
SURF-CCT2026R03751	corpus_disposition
SURF-CCT2026R03752	corpus_disposition
SURF-CCT2026R03754	corpus_disposition
SURF-CCT2026R03755	corpus_disposition
SURF-CCT2026R03756	corpus_disposition
SURF-CCT2026R03757	corpus_disposition
SURF-CCT2026R03758	corpus_disposition
SURF-CCT2026R03759	corpus_disposition
SURF-CCT2026R03760	corpus_disposition
SURF-CCT2026R03761	corpus_disposition
SURF-CCT2026R03762	corpus_disposition
SURF-CCT2026R03767	corpus_disposition
SURF-CCT2026R03769	corpus_disposition
SURF-CCT2026R03770	corpus_disposition
SURF-CCT2026R03771	corpus_disposition
SURF-CCT2026R03772	corpus_disposition
SURF-CCT2026R03774	corpus_disposition
SURF-CCT2026R03776	corpus_disposition
SURF-CCT2026R03780	corpus_disposition
SURF-CCT2026R03781	corpus_disposition
SURF-CCT2026R03783	corpus_disposition
SURF-CCT2026R03784	corpus_disposition
SURF-CCT2026R03785	corpus_disposition
SURF-CCT2026R03786	corpus_disposition
SURF-CCT2026R03787	corpus_disposition
SURF-CCT2026R03788	corpus_disposition
SURF-CCT2026R03789	corpus_disposition
SURF-CCT2026R03790	corpus_disposition
SURF-CCT2026R03791	corpus_disposition
SURF-CCT2026R03792	corpus_disposition
SURF-CCT2026R03793	corpus_disposition
SURF-CCT2026R03794	corpus_disposition
SURF-CCT2026R03831	corpus_disposition
SURF-CCT2026R03835	corpus_disposition
SURF-CCT2026R03838	corpus_disposition
SURF-CCT2026R03840	corpus_disposition
SURF-CCT2026R03841	corpus_disposition
SURF-CCT2026R03842	corpus_disposition
SURF-CCT2026R03843	corpus_disposition
SURF-CCT2026R03846	corpus_disposition
SURF-CCT2026R03847	corpus_disposition
SURF-CCT2026R03854	corpus_disposition
SURF-CCT2026R03855	corpus_disposition
SURF-CCT2026R03856	corpus_disposition
SURF-CCT2026R03857	corpus_disposition
SURF-CCT2026R03858	corpus_disposition
SURF-CCT2026R03859	corpus_disposition
SURF-CCT2026R03860	corpus_disposition
SURF-CCT2026R03861	corpus_disposition
SURF-CCT2026R03862	corpus_disposition
SURF-CCT2026R03863	corpus_disposition
SURF-CCT2026R03867	corpus_disposition
SURF-CCT2026R03868	corpus_disposition
SURF-CCT2026R03870	corpus_disposition
SURF-CCT2026R03871	corpus_disposition
SURF-CCT2026R03872	corpus_disposition
SURF-CCT2026R03874	corpus_disposition
SURF-CCT2026R03875	corpus_disposition
SURF-CCT2026R03876	corpus_disposition
SURF-CCT2026R03877	corpus_disposition
SURF-CCT2026R03879	corpus_disposition
SURF-CCT2026R03882	corpus_disposition
SURF-CCT2026R03883	corpus_disposition
SURF-CCT2026R03884	corpus_disposition
SURF-CCT2026R03885	corpus_disposition
SURF-CCT2026R03936	corpus_disposition
SURF-CCT2026R03949	corpus_disposition
SURF-CCT2026R03950	corpus_disposition
SURF-CCT2026R03951	corpus_disposition
SURF-CCT2026R03952	corpus_disposition
SURF-CCT2026R03953	corpus_disposition
SURF-CCT2026R03954	corpus_disposition
SURF-CCT2026R03955	corpus_disposition
SURF-CCT2026R03956	corpus_disposition
SURF-CCT2026R03957	corpus_disposition
SURF-CCT2026R03958	corpus_disposition
SURF-CCT2026R03959	corpus_disposition
SURF-CCT2026R03961	corpus_disposition
SURF-CCT2026R03962	corpus_disposition
SURF-CCT2026R03963	corpus_disposition
SURF-CCT2026R03964	corpus_disposition
SURF-CCT2026R03965	corpus_disposition
SURF-CCT2026R03966	corpus_disposition
SURF-CCT2026R03967	corpus_disposition
SURF-CCT2026R03968	corpus_disposition
SURF-CCT2026R03969	corpus_disposition
SURF-CCT2026R03970	corpus_disposition
SURF-CCT2026R03972	corpus_disposition
SURF-CCT2026R03973	corpus_disposition
SURF-CCT2026R03974	corpus_disposition
SURF-CCT2026R03975	corpus_disposition
SURF-CCT2026R03976	corpus_disposition
SURF-CCT2026R03977	corpus_disposition
SURF-CCT2026R03978	corpus_disposition
SURF-CCT2026R03979	corpus_disposition
SURF-CCT2026R03980	corpus_disposition
SURF-CCT2026R03981	corpus_disposition
SURF-CCT2026R03982	corpus_disposition
SURF-CCT2026R03983	corpus_disposition
SURF-CCT2026R03984	corpus_disposition
SURF-CCT2026R03985	corpus_disposition
SURF-CCT2026R03986	corpus_disposition
SURF-CCT2026R03987	corpus_disposition
SURF-CCT2026R03988	corpus_disposition
SURF-CCT2026R03989	corpus_disposition
SURF-CCT2026R03990	corpus_disposition
SURF-CCT2026R03991	corpus_disposition
SURF-CCT2026R03992	corpus_disposition
SURF-CCT2026R03993	corpus_disposition
SURF-CCT2026R03994	corpus_disposition
SURF-CCT2026R03995	corpus_disposition
SURF-CCT2026R03996	corpus_disposition
SURF-CCT2026R03997	corpus_disposition
SURF-CCT2026R03998	corpus_disposition
SURF-CCT2026R03999	corpus_disposition
SURF-CCT2026R04000	corpus_disposition
SURF-CCT2026R04001	corpus_disposition
SURF-CCT2026R04002	corpus_disposition
SURF-CCT2026R04003	corpus_disposition
SURF-CCT2026R04004	corpus_disposition
SURF-CCT2026R04005	corpus_disposition
SURF-CCT2026R04006	corpus_disposition
SURF-CCT2026R04007	corpus_disposition
SURF-CCT2026R04008	corpus_disposition
SURF-CCT2026R04009	corpus_disposition
SURF-CCT2026R04010	corpus_disposition
SURF-CCT2026R04011	corpus_disposition
SURF-CCT2026R04012	corpus_disposition
SURF-CCT2026R04013	corpus_disposition
SURF-CCT2026R04014	corpus_disposition
SURF-CCT2026R04015	corpus_disposition
SURF-CCT2026R04016	corpus_disposition
SURF-CCT2026R04017	corpus_disposition
SURF-CCT2026R04018	corpus_disposition
SURF-CCT2026R04019	corpus_disposition
SURF-CCT2026R04020	corpus_disposition
SURF-CCT2026R04021	corpus_disposition
SURF-CCT2026R04022	corpus_disposition
SURF-CCT2026R04023	corpus_disposition
SURF-CCT2026R04024	corpus_disposition
SURF-CCT2026R04025	corpus_disposition
SURF-CCT2026R04026	corpus_disposition
SURF-CCT2026R04027	corpus_disposition
SURF-CCT2026R04028	corpus_disposition
SURF-CCT2026R04029	corpus_disposition
SURF-CCT2026R04030	corpus_disposition
SURF-CCT2026R04031	corpus_disposition
SURF-CCT2026R04032	corpus_disposition
SURF-CCT2026R04033	corpus_disposition
SURF-CCT2026R04034	corpus_disposition
SURF-CCT2026R04035	corpus_disposition
SURF-CCT2026R04036	corpus_disposition
SURF-CCT2026R04037	corpus_disposition
SURF-CCT2026R04038	corpus_disposition
SURF-CCT2026R04039	corpus_disposition
SURF-CCT2026R04040	corpus_disposition
SURF-CCT2026R04041	corpus_disposition
SURF-CCT2026R04042	corpus_disposition
SURF-CCT2026R04043	corpus_disposition
SURF-CCT2026R04044	corpus_disposition
SURF-CCT2026R04045	corpus_disposition
SURF-CCT2026R04046	corpus_disposition
SURF-CCT2026R04047	corpus_disposition
SURF-CCT2026R04048	corpus_disposition
SURF-CCT2026R04049	corpus_disposition
SURF-CCT2026R04050	corpus_disposition
SURF-CCT2026R04051	corpus_disposition
SURF-CCT2026R04052	corpus_disposition
SURF-CCT2026R04053	corpus_disposition
SURF-CCT2026R04054	corpus_disposition
SURF-CCT2026R04055	corpus_disposition
SURF-CCT2026R04056	corpus_disposition
SURF-CCT2026R04057	corpus_disposition
