authority_base_sha	source_sha	prior_object_type	prior_id	source_path	source_file_sha256	source_record_ref	source_record_sha256	participant_set_key	participant_sense_ids_json	candidate_ids_json	candidate_final_dispositions_json	upstream_object_ids_json	prior_association_ids_json	prior_status	prior_topology	reconciliation_outcome	outcome_basis	semantic_carry_forward_authorized	active_fact_created	product_eligible	pair_projection_eligible	required_next_action	record_sha256
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-af864e5e9934b06c46a7d781	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-af864e5e9934b06c46a7d781	2ad31a6bf99bdfafa07a1c760e3ff129272f045a0ae668a1c893222e735ead75	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-4BFE43E2A3DE9957FB93"",""R16A-PCOMP-A9F2BF8BC47DDFB0DADF"",""R16A-SEED-EB9B1BDC8C214F1C9BB9"",""R16A-STATE-EF3F69FDC08872AD39C63A11""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	e9e1f3901aee85b39d55795a0643cd2cb1124f24ecfec19f9c1cbcf21d9db250
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-af8aeaa4bd12ca1e3311655b	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-af8aeaa4bd12ca1e3311655b	406fc85471d7afa54ad76921822dd1c0da82b7c9714d36591feeca635676cd55	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-E3E7F7FE5935F715005D"",""R16A-PCOMP-94D02688D5AA8947285B"",""R16A-SEED-327CF448C0149098832C"",""R16A-STATE-017BBB7DDFBD3E95296A8EA8""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	8dda7caaaa6c7e6a1a7b94668768927738a78c38de6494c765db2b4e1a8f4126
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-af8b0c89f24eeb76eafa43fe	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-af8b0c89f24eeb76eafa43fe	2fc8aeea06b7c0f05f4327e0843af42f0fa10b18ced580edc819c18d53b8bbaa	3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-F5EC531FC9A672645000"",""R16A-PCOMP-D90A5F3D7FB1B34121E6"",""R16A-SEED-7BB427A3EC4D7FB5725E"",""R16A-STATE-B03729C9B14A45FA434DE3A3""]"	[]	V2_EXPORT:portrait_card		CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	83a34ba127d8785ca411e1eeae36b217dc0d1cdf29423e8ae5587c42014b79c6
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-af8dbcf38848a21cbe15038f	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-af8dbcf38848a21cbe15038f	c7c2729c322af28a35a190df3bb5786988a4d170f9c31795cfd6099c8c6d4351	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-9931A04C86743C7CD592"",""R16A-PCOMP-8555C559B484EB985A20"",""R16A-SEED-D4120F95EB27A80EB7B2"",""R16A-STATE-EE7C335DA5AF7D9EFD46B0A0""]"	[]	V2_EXPORT:portrait_card		REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	728ee97d0ed8897cfa03d3909a9400ef63a0daa8581d5346447550676efe42d8
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-af8f7d0ba92b9ea7bbb78056	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-af8f7d0ba92b9ea7bbb78056	ad295f3d141bfe1cb8a8831a215a39eeb46b0fdb2fbe76a6fe43a4c8c46ead2e	3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-F5EC531FC9A672645000"",""R16A-PCOMP-83C4612A13B5FDB3F4A4"",""R16A-SEED-A20CA3C53972B04F7033"",""R16A-STATE-1B637A4C6FD1E980EFB59E09""]"	[]	V2_EXPORT:portrait_card		CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	1d299fca0f9a197987ab3f28ee4c6cc2cc0a63ff3b736ffa066a153d61ac233b
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afa4fbecf5eacf0551964eaa	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afa4fbecf5eacf0551964eaa	53f29d73b17b7eb431cd428d1677cab1c2c0938e26d0fa5c14da60b1f9d6df40	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-9BFF07A47538126EA0E2"",""R16A-PCOMP-B88F606C91EA118DF996"",""R16A-SEED-CB11AD83DDCE3836D1ED"",""R16A-STATE-5460362AFB2132C5A105F3E8""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	105edcbb9bc4a60e35474ba67ef290555db337938a7fc5632ffa32e67ecfa51b
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afabd597020f41998d07cbbe	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afabd597020f41998d07cbbe	72aff36bfcab7313542417f98e70b8dd4749d6122538ebaccb5c27d49e0376a3	af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a	"[""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:af25d1d4c93f79886769d53d071805bd5b6726130b153e4484121321d1122e3a""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-89D363CFA845AC8DCB9B"",""R16A-PCOMP-7853A3B308C1140BC8D3"",""R16A-SEED-B54DFC7942D36E41D9C8"",""R16A-STATE-75996CDBF4106FB1A5A29109""]"	[]	V2_EXPORT:portrait_card		CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	19e66a94d3109c0f798c917c333fe5a2977b3494bb5968f3aa1edce66884df1d
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afb39df394393e0918e3d738	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afb39df394393e0918e3d738	6335b1099d5194d4eca05b7b6482dadfdc13cf883f6468c2d8faaee49e4f88cd	cc778f95f9e92ffc8e3b7ed3cf749211213e99a367ae19979e8d24c737e6d680	"[""R16B-SENSE:8b4838ede22f2afe50260d73a4ee4b986be96dd92b53e980d8f6312b9e8ca51a"",""R16B-SENSE:ffbea4357064ed41f3937f9e81c7425cc705fec020515cef904f2473a6e9302b""]"	[]	[]	"[""R16A-ENTRY-00EB327D36E2183C445E"",""R16A-PCOMP-49B18C3B1129824BD8F1"",""R16A-SEED-393A9BBA668A344BB831"",""R16A-STATE-E6D082C2989805F679EB20B6""]"	[]	V2_EXPORT:portrait_card		RETAINED	ROUND16A_ACTIVE_PAIR_BASELINE_NO_GROUP_CLAIM	false	false	false	false	Preserve the exact pair baseline without a manufactured group claim; regenerate any v3 product descendant before product activation.	2ba0533058283970ca3752724497c63b2e27f4410d6e42a45abcce640da7385b
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afb4de6fedebba0c8596ef03	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afb4de6fedebba0c8596ef03	bd237521b75cbeab28b4d1a71cc6a5fbdd9815ee86f4aaad40f026de89a05001	e33bd6538eb80f04087e13b1896ff995a5523453a10e8f4aec460ef9fdd87376	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d""]"	"[""R16B-LOCAL-FAMILY:e33bd6538eb80f04087e13b1896ff995a5523453a10e8f4aec460ef9fdd87376""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-84E933E1ADFB3F455763"",""R16A-PCOMP-DC86D11669D0A2BE1254"",""R16A-SEED-47C27F5AD207645C3A83"",""R16A-STATE-FCB4B1311C4E59DE31BECBF0""]"	[]	V2_EXPORT:portrait_card		CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	c3c0209f746d1be9dbfdab85fa73f28b1996a5b59bcf904c87d5b0470840ca85
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afb689a8f802875185c769df	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afb689a8f802875185c769df	42f49deeb995111e9b89bb7c7e9f8e968f81884693543a0868cfe46ae87cddf7	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-8E56DCCFD296100BB104"",""R16A-PCOMP-95C4825A049407F782CA"",""R16A-SEED-89A0990EEC79791F3787"",""R16A-STATE-3C56D16150BEEF809757CC8B""]"	[]	V2_EXPORT:portrait_card		REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	02354807ab49bbef16162ed01b5f327296ae6703ac05b877b823b690a8efad88
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afbce16ede01dcb0acfd07bb	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afbce16ede01dcb0acfd07bb	68a002fa5ff268ec1f74fd1a12fc2634d74b8274b13e76198b612135d5147f82	83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e	"[""R16B-SENSE:698710ef66f0d551cde028b8e54bdbf6051b96902a736be6b9ab45d1ad91f848"",""R16B-SENSE:9415fd18554090ac9dd2dfc28a1ec541d67a94b8421b1cefafa578a03302257d"",""R16B-SENSE:9c499c8b62d5222b0be4049597c613d82925ede87bf34656671a6b1e4e491bc3""]"	"[""R16B-LOCAL-FAMILY:83009b1d124d4635a57866eeffba5e1a1a33e499bd60b30c6346b94ff1a04f8e""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-1E4A3BE36F4CFF335A70"",""R16A-PCOMP-9727C78F3674778FFC42"",""R16A-SEED-86110B2DDFD2D34B634F"",""R16A-STATE-36250A71722AC8764343C340""]"	[]	V2_EXPORT:portrait_card		REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	953c91c755932187632095850066443af810636bcf1ee5905145b37162f1cc57
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afbee6dad317b118fcf6f284	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afbee6dad317b118fcf6f284	c0ef1c617be318c5cc7a67ddd6da670b5265e9c3fd11bff376eaa710e424e49d	3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-F5EC531FC9A672645000"",""R16A-PCOMP-83C4612A13B5FDB3F4A4"",""R16A-SEED-A20CA3C53972B04F7033"",""R16A-STATE-8EA858C743EFDE8B07008B64""]"	[]	V2_EXPORT:portrait_card		CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	a1943fdd248e100ae2402d2c4610339e5db59c11f847f40718e6b55ffcfad6ea
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afc1d7ff27361bcb199ec598	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afc1d7ff27361bcb199ec598	0e4192201b0cf2c2817abd76228f7299a1ed7a47861566e1c1cd9adef025c76c	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-581AD023EC2EBAE131E5"",""R16A-PCOMP-2282E2371F888C2ADA4D"",""R16A-SEED-EA3002CFA598B36A193B"",""R16A-STATE-4919A199B177179F232FC91D""]"	[]	V2_EXPORT:portrait_card		REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	e3b263d373b65da5816f15ad42d8565b2090026a7267d30f1fe81db25ce86f6d
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afc51f1bc4a0f906483ebcfe	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afc51f1bc4a0f906483ebcfe	dfbf747e1162f0be8206a4af59f4eec3b4b24052a90942e82d7d47d5171324ae	3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:3648ab4f374cda7a490244914de785b764e7e4f7c872f094e8a2d3f03a71a560""]"	"[""PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE""]"	"[""R16A-ENTRY-F5EC531FC9A672645000"",""R16A-PCOMP-D90A5F3D7FB1B34121E6"",""R16A-SEED-7BB427A3EC4D7FB5725E"",""R16A-STATE-8FEBE8FF11F54FF7DC8187A0""]"	[]	V2_EXPORT:portrait_card		CORRECTED	FAMILY_FINAL_DISPOSITION:PAIRWISE_SUPPORT_WITHOUT_GROUP_COHERENCE	false	false	false	false	Preserve separately governed pair records, remove the unsupported group-coherence implication, and regenerate with corrected association provenance.	16210597ad546b2600ae19ad4db23195323fadcb0af918fe952ec42aaff2a508
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afc68c4173128a6d688bd46b	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afc68c4173128a6d688bd46b	af1b6a3d973cbde98eb7e3ff219ec004d8fb5f0f27af7daa2bd5e41d830d35e4	89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a	"[""R16B-SENSE:4e14e64610176c44c8a9775fba3a7d484b4eee0fb06ee9553c17675cb7f0b634"",""R16B-SENSE:f0e28e13851d04c13b701f53d9b3911cb50fc572cc6203c64527804f0b37e909"",""R16B-SENSE:f26224717160ca63c45ca85fe7c23e1469baa3e10672a68beafb13d195d0915d"",""R16B-SENSE:fa3369a6eb4bebe96ee289987f963e539b8da9c27ea0f454e8a24b6bddf9306f""]"	"[""R16B-LOCAL-FAMILY:89817e7a449f1cc7b574fb1b89c9541f765e52825c5cb62bf0a2bb833e8f970a""]"	"[""INQUIRY_ONLY_OR_UNRESOLVED""]"	"[""R16A-ENTRY-62192DD170EB39DE1963"",""R16A-PCOMP-E56A8C78C1B3E19CD64A"",""R16A-SEED-FF88F7B88B8674198E27"",""R16A-STATE-0C61B0F8AC4771BD66DF0455""]"	[]	V2_EXPORT:portrait_card		INQUIRY	FAMILY_FINAL_DISPOSITION:INQUIRY_ONLY_OR_UNRESOLVED	false	false	false	false	Preserve as an explicitly inquiry-only baseline artifact; do not activate a product path while evidence or authority remains unresolved.	852194ae46628f668e9e2c6010e06388a41be604b2596b3b2181072d3fe4be18
468105499c7be102deec7d6555aced688dea9901	5419770959bdb8998b693fb2275b47e29b92367c	ROUND16A_EXPORT	TEV2-afc95ccd0179b34fe5d6a3f6	docs/audits/v49-exploration-full-space-closure-round1/raw/export-census-v2.tsv	7e0e97e0c5848c34438705818fcb78bd1fc87bd705d238ea45e4cc4791f7f009	TEV2-afc95ccd0179b34fe5d6a3f6	ffa6fd44081568fd9aec408f425421f92cad84026c9a03b549eaf61dfb2d6c35	7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64	"[""R16B-SENSE:06c230c771547ee49390903e0bad7aaf44063613309c93bcbd72e808116af4c6"",""R16B-SENSE:35489187871bfd7b7be6e2d5268a3a922984d3bdad9e9a8ca61ea6edee84a5a7"",""R16B-SENSE:419a96e12217bfa4ed031510c32033cb2408489e3abb14eb28291b13c068e159""]"	"[""R16B-LOCAL-FAMILY:7e0a0ee4f78d2f565c4f7771653ecc5a27828dd9fb704139d1e068f2a5fdce64""]"	"[""BOUNDED_SENSE_OR_SCOPE_CONFLICT""]"	"[""R16A-ENTRY-FE8BBA39CC3C6D4195D1"",""R16A-PCOMP-7CAF0204D1F339FD0ED6"",""R16A-SEED-E8F6DA1CDC8414E26A5F"",""R16A-STATE-E00D0CCDCA440E07828D3F5C""]"	[]	V2_EXPORT:portrait_card		REJECTED	FAMILY_FINAL_DISPOSITION:BOUNDED_SENSE_OR_SCOPE_CONFLICT	false	false	false	false	Preserve the audit receipt, retire the prior object from active product eligibility, and do not project or synthesize a replacement association.	4135d5d1ae9644c1057fde529c67ce7277f1430f2aba3dd8be05c6fcfc5bf131
