source_success_id,source_name,macro_region,country_or_region,country_qid,source_class,institutional_level,url,final_url,http_status,content_type,response_bytes,page_title,meta_description,detected_protocols,protocol_evidence,source_success_status,capture_scope,image_policy_next,rights_policy_next,next_item_capture_priority,period_start,period_end,period_bands,wikidata_qid,wikidata_url,access_date,notes
NMSS2026R0209,Central Cultural Palace,Central Asia,Mongolia,Q711,cultural center,official_source_site,http://stu.ub.gov.mn/,http://stu.ub.gov.mn/,200,text/html; charset=utf-8,33655,НИЙСЛЭЛИЙН СОЁЛЫН ТӨВ ӨРГӨӨ,Соёлын төв өргөөний талаар мэдээлэл,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q65406855,https://www.wikidata.org/wiki/Q65406855,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0210,Artist Union of Armenia,Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://www.auarmenia.com,https://www.auarmenia.com,200,text/html; charset=UTF-8,108941,Artists' union of Armenia - Artists' Union of Armenia,,RSS/Atom;JSON-LD,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q16387862,https://www.wikidata.org/wiki/Q16387862,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0211,Barbados Museum & Historical Society,Latin America / Caribbean,Barbados,Q244,museum,official_source_site,http://www.barbmuse.org.bb,https://www.barbmuse.org.bb/,200,text/html; charset=utf-8,56540,The Barbados Museum & Historic Society,,IIIF,"IIIF:rel=""manifest""",success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2912644,https://www.wikidata.org/wiki/Q2912644,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0212,The Children's Museum Jordan,MENA,Jordan,Q810,museum,official_source_site,http://www.cmj.jo/,https://cmj.jo/,200,text/html; charset=UTF-8,140000,Children's Museum Jordan – play . explore . learn,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2498411,https://www.wikidata.org/wiki/Q2498411,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0213,Alliance Française de Karachi,South Asia,Pakistan,Q843,cultural center,official_source_site,https://www.afkarachi.com/,https://www.afkarachi.com/,200,text/html;charset=utf-8,140000,Alliance Française de Karachi,"Alliance Française de Karachi is Karachi's French language and cultural events center. It offers French classes, workshops and popular events in the city in addition to a library, bookshop, art gallery, gardens, café and restaurant.",JSON-LD,JSON-LD:application/ld+json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q18351363,https://www.wikidata.org/wiki/Q18351363,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0214,Museum of Illusions Kuala Lumpur,Southeast Asia,Malaysia,Q833,museum,official_source_site,https://museumofillusions.my/,https://museumofillusions.my/,200,text/html; charset=UTF-8,140000,Museum of Illusions Kuala Lumpur,"Enter the world of fascinating illusions by paying a visit to Museum of Illusions Kuala Lumpur, an edutaiment museum concept ideal for all ages.",RSS/Atom;JSON-LD;WordPress REST,"RSS/Atom:rel=""alternate""; JSON-LD:application/ld+json; WordPress REST:wp-json",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q114953809,https://www.wikidata.org/wiki/Q114953809,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0215,royal museum of baham,Africa,Cameroon,Q1009,museum,official_source_site,https://www.royaumebaham.com/index.php,https://www.royaumebaham.com/index.php,200,text/html; charset=UTF-8,140000,LE ROYAUME DE BAHAM Document sans titre Document sans titre Document sans titre Document sans titre Document sans titre Document sans titre Document sans titre Document sans...,,Static JS App;PDF,Static JS App:vite; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4842310,https://www.wikidata.org/wiki/Q4842310,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0216,Central Library of Dornod Province,Central Asia,Mongolia,Q711,library,official_source_site,https://dornod-library.mn/,https://dornod-library.mn/,200,text/html; charset=UTF-8,115716,ДОРНОД АЙМГИЙН ТӨВ НОМЫН САН,,RSS/Atom;JSON-LD;PDF,RSS/Atom:application/rss+xml; JSON-LD:schema.org; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q133971682,https://www.wikidata.org/wiki/Q133971682,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0217,Avetik Isahakian house museum,Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://isahakyanmuseum.am,https://isahakyanmuseum.am,200,text/html,33306,Ավ. Իսահակյանի տուն-թանգարան,Ավետիք Իսահակյան,RSS/Atom,RSS/Atom:application/rss+xml,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20517551,https://www.wikidata.org/wiki/Q20517551,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0218,West Indies Federal Archives Centre,Latin America / Caribbean,Barbados,Q244,archives,official_source_site,http://www.wifac.org/,http://www.wifac.org/,200,text/html; charset=utf-8,15220,Welcome | W.I. Federal Archives,,WordPress REST;PDF,WordPress REST:wordpress; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q21071179,https://www.wikidata.org/wiki/Q21071179,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0219,The Jordan Museum,MENA,Jordan,Q810,museum,official_source_site,http://jordanmuseum.jo/en,https://jordanmuseum.jo/,200,text/html,5577,jordanmuseum,,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q24521524,https://www.wikidata.org/wiki/Q24521524,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0220,Army Museum Lahore,South Asia,Pakistan,Q843,museum,official_source_site,https://armymuseumlahore.pk/,https://armymuseumlahore.pk/,200,text/html; charset=UTF-8,140000,Army Museum Lahore,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q104842680,https://www.wikidata.org/wiki/Q104842680,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0221,My Library,Southeast Asia,Malaysia,Q833,library,official_source_site,https://www.mylibrary.my/,https://mylibrary.my/,200,text/html; charset=UTF-8,140000,MyLibrary,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q96233292,https://www.wikidata.org/wiki/Q96233292,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0222,Museu Municipal de São Filipe,Africa,Cape Verde,Q1011,museum,official_source_site,http://museumsaofilipe-fogo.blogspot.fr/,http://museumsaofilipe-fogo.blogspot.com/,200,text/html; charset=UTF-8,104185,Fogo.Cabo Verde,,RSS/Atom;JSON-LD;WordPress REST;PDF,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wordpress; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q3330658,https://www.wikidata.org/wiki/Q3330658,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0223,Chinggis Khaan National Museum,Central Asia,Mongolia,Q711,museum,official_source_site,https://chinggismuseum.com/en,https://chinggismuseum.com/en,200,text/html; charset=utf-8,116466,Chinggis Khaan National Museum,Chinggis Khaan National Museum,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q120021719,https://www.wikidata.org/wiki/Q120021719,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0224,Avetik Isahakian house museum,Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://isahakyanmuseum.am/index_eng.html,https://isahakyanmuseum.am/index_eng.html,200,text/html,26696,House-Museum of Avetik Isahakian,Avetik Isahakian,RSS/Atom,RSS/Atom:application/rss+xml,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20517551,https://www.wikidata.org/wiki/Q20517551,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0225,National Library Service of Belize,Latin America / Caribbean,Belize,Q242,library,official_source_site,http://bnlsis.org/,https://www.bnlsis.org/,200,text/html; charset=UTF-8,140000,Homepage | Belize National Library Service and Information System (BNLSIS),,RSS/Atom;WordPress REST,"RSS/Atom:rel=""alternate""; WordPress REST:wordpress",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q8247513,https://www.wikidata.org/wiki/Q8247513,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0226,University of Jordan Library,MENA,Jordan,Q810,library,official_source_site,http://library.ju.edu.jo/,https://library.ju.edu.jo/NEWLIBRARY/EN_Library/Default.aspx,200,text/html; charset=utf-8,140000,"The University of Jordan Library :: Amman ::UJ,",,Static JS App;PDF,Static JS App:vite; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20424780,https://www.wikidata.org/wiki/Q20424780,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0227,Canvas Gallery,South Asia,Pakistan,Q843,art gallery,official_source_site,http://canvasartgallery.net,https://canvasgallery.net/,200,text/html; charset=UTF-8,140000,Canvas Gallery – A premier contemporary art gallery in Pakistan,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q68015294,https://www.wikidata.org/wiki/Q68015294,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0228,National Archives of Malaysia,Southeast Asia,Malaysia,Q833,archives,official_source_site,http://www.arkib.gov.my,https://www.arkib.gov.my/ms/,200,text/html; charset=utf-8,140000,Laman Utama,Arkib Negara Malaysia,RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6970445,https://www.wikidata.org/wiki/Q6970445,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0229,National Library of Cape Verde,Africa,Cape Verde,Q1011,library,official_source_site,http://www.bn.cv/,https://bn.cv/,200,text/html; charset=UTF-8,140000,Home 01 - Biblioteca Nacional de Cabo Verde,BNCV,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6974145,https://www.wikidata.org/wiki/Q6974145,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0230,Choijin Lama Temple,Central Asia,Mongolia,Q711,museum,official_source_site,http://www.templemuseum.mn/,https://templemuseum.mn/,200,text/html; charset=utf-8,84011,Чойжин Ламын сүм музей,Чойжин Ламын сүм музей,Static JS App,Static JS App:_next/static,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 manual item capture,1900,2026,1931-1970; 1971-2000; 2001-2026,Q2093410,https://www.wikidata.org/wiki/Q2093410,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0231,Avetik Isahakian house museum,Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://isahakyanmuseum.am/index_rus.html,https://isahakyanmuseum.am/index_rus.html,200,text/html,27037,Дом-музей Ав. Исаакяна,Ավետիք Իսահակյան,RSS/Atom,RSS/Atom:application/rss+xml,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q20517551,https://www.wikidata.org/wiki/Q20517551,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0232,Alianza Francesa La Paz,Latin America / Caribbean,Bolivia,Q750,library,official_source_site,https://www.lapaz.alianzafrancesa.org.bo,https://lapaz.alianzafrancesa.org.bo/,200,text/html; charset=UTF-8,140000,Alianza Francesa de La Paz – Cursos de francés presenciales y actividades culturales en La Paz Ampliar Ampliar Ampliar Ampliar Buscar Alternar el menú Facebook,,RSS/Atom;WordPress REST;PDF,RSS/Atom:application/rss+xml; WordPress REST:wp-json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138511534,https://www.wikidata.org/wiki/Q138511534,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0233,library of the GPIA in the Holy Land,MENA,Jordan,Q810,library,official_source_site,http://www.deiahl.de,https://www.deiahl.de/,200,text/html; charset=UTF-8,91883,DEIAHL – Deutsches Evangelisches Institut für Altertumwissenschaft des Heiligen Landes,,RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:schema.org; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q28739631,https://www.wikidata.org/wiki/Q28739631,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0234,Chughtai Public Library,South Asia,Pakistan,Q843,library,official_source_site,https://www.chughtailibrary.com/,https://www.chughtailibrary.com/,200,text/html; charset=UTF-8,96207,Chughtai Public Library,,PDF,PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q31312189,https://www.wikidata.org/wiki/Q31312189,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0235,National Library of Malaysia,Southeast Asia,Malaysia,Q833,library,official_source_site,http://www.pnm.gov.my/,https://www.pnm.gov.my/,200,text/html; charset=UTF-8,26677,Laman Sesawang Perpustakaan Negara Malaysia,Laman Sesawang Perpustakaan Negara Malaysia,,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q625167,https://www.wikidata.org/wiki/Q625167,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0236,Institut français du Tchad,Africa,Chad,Q657,cultural center,official_source_site,http://www.institut-francais-tchad.org,https://www.institut-francais-tchad.org/,200,text/html; charset=UTF-8,56017,Institut Français du Tchad,"Acteur majeur de la coopération culturelle au Tchad, l’IFT participe activement à la promotion de la culture franco-tchadienne à N’Djamena.",,,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P2 source enrichment,1900,2026,1931-1970; 1971-2000; 2001-2026,Q60851026,https://www.wikidata.org/wiki/Q60851026,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0237,Erdenesiin Khuree,Central Asia,Mongolia,Q711,cultural center,official_source_site,https://www.erdenesiin-khuree.com/,https://www.erdenesiin-khuree.com/,200,text/html; charset=UTF-8,140000,Erdenesiin Khuree / Arts & Mongolian Calligraphy Center in Kharkhorin,"Erdenesiin Khuree is an arts and Mongolian Calligraphy center was established in 2019, under the guidance of a renowned Mongolian calligrapher. It will open its doors to the public in July 2021",RSS/Atom;JSON-LD,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q128795563,https://www.wikidata.org/wiki/Q128795563,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0238,Aznavour Center,Eastern Europe / Caucasus,Armenia,Q399,museum,official_source_site,https://aznavourfoundation.org/,https://aznavourfoundation.org/,200,text/html; charset=UTF-8,140000,Fondation Aznavour,,JSON-LD,JSON-LD:schema.org,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q5075276,https://www.wikidata.org/wiki/Q5075276,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0239,Alianza Francesa Sucre,Latin America / Caribbean,Bolivia,Q750,art gallery,official_source_site,https://www.sucre.alianzafrancesa.org.bo,https://sucre.alianzafrancesa.org.bo/,200,text/html; charset=UTF-8,119500,"Alianza Francesa Sucre - Escuela de idiomas, francés, Francia","Escuela de idiomas, francés, Francia",RSS/Atom;JSON-LD;WordPress REST,RSS/Atom:application/rss+xml; JSON-LD:application/ld+json; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q138511532,https://www.wikidata.org/wiki/Q138511532,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0240,AUB Byblos Bank Art Gallery,MENA,Lebanon,Q822,museum,official_source_site,https://www.aub.edu.lb/art_galleries,https://www.aub.edu.lb/art_galleries/Pages/default.aspx,200,text/html; charset=utf-8,87252,Art Galleries and Collections,AUB has embarked upon a new initiative to play an active role in promoting fine and contemporary art in the region.,JSON-LD;PDF,JSON-LD:application/ld+json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q132128594,https://www.wikidata.org/wiki/Q132128594,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0241,Karachi School of Art,South Asia,Pakistan,Q843,art gallery,official_source_site,http://ksa.edu.pk,https://ksa.edu.pk/,200,text/html; charset=UTF-8,140000,Karachi School of Art – Design Your Creative Future With Us,,RSS/Atom;WordPress REST,RSS/Atom:application/rss+xml; WordPress REST:wp-json,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q6367778,https://www.wikidata.org/wiki/Q6367778,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0242,National Museum of Malaysia,Southeast Asia,Malaysia,Q833,museum,official_source_site,http://www.muziumnegara.gov.my/,https://www.muziumnegara.gov.my/,200,text/html; charset=UTF-8,53136,Muzium Negara | Laman Web Muzium Negara,,RSS/Atom;JSON-LD,"RSS/Atom:rel=""alternate""; JSON-LD:schema.org",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q917630,https://www.wikidata.org/wiki/Q917630,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0243,Cécile Fakhoury Gallery,Africa,Cote d'Ivoire,Q1008,art gallery,official_source_site,https://cecilefakhoury.com/,https://cecilefakhoury.com/,200,text/html; charset=utf-8,92165,Cécile Fakhoury,"La Galerie Cécile Fakhoury a ouvert ses portes à Abidjan en Côte d’Ivoire en septembre 2012. Au printemps 2018, elle inaugure un nouvel espace à Dakar au Sénégal et un showroom à Paris en France.",RSS/Atom;Static JS App,"RSS/Atom:rel=""alternate""; Static JS App:webpack",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q73399967,https://www.wikidata.org/wiki/Q73399967,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0244,Mongol Art Gallery,Central Asia,Mongolia,Q711,art gallery,official_source_site,https://www.mongolartgallery.mn/eng,https://www.mongolartgallery.mn/eng,200,text/html; charset=utf-8,30391,Mongol Art Gallery,"“Mongol Art Gallery” Монголын дүрслэх урлагийг сурталчлан таниулах, өсвөр залуу үе, ард иргэдийн урлагийн боловсролыг дээшлүүлэх, үе үеийн зураач, уран бүтээлчдийг бүх талаар дэмжих зорилготойгоор нээгдэж байна. Манай галерейн танхимуудад Соёл урлагийг сурталчилсан уулзалт үдэшлэг, эрдэм шинжилгээний хурал, номын нээлт, зургийн сургалт, эвент үйл ажиллагааг зохион байгуулах бүрэн боломжтой. Та бүхэнд Монгол Арт Галерейн үүд хаалга үргэлж нээлттэй байх болно.",RSS/Atom,"RSS/Atom:rel=""alternate""",success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q123347067,https://www.wikidata.org/wiki/Q123347067,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0245,Cafesjian Center for the Arts,Eastern Europe / Caucasus,Armenia,Q399,cultural center,official_source_site,https://cmf.am,https://cmf.am/en,200,text/html; charset=UTF-8,87874,Cafesjian Center for the Arts – Cafesjian Center for the Arts,Cafesjian Center for the Arts,IIIF;Static JS App,IIIF:manifest.json; Static JS App:vite,success,official source homepage metadata; no raw payload or image download,candidate IMG02/source-hosted route; IMG03 only after item-level open-rights evidence,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P0 item/image adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q4503989,https://www.wikidata.org/wiki/Q4503989,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0246,Alliance Française de Santa Cruz de la Sierra,Latin America / Caribbean,Bolivia,Q750,cultural center,official_source_site,http://santacruz.alianzafrancesa.org.bo/,https://santacruz.alianzafrancesa.org.bo/,200,text/html; charset=UTF-8,106129,"Alianza Francesa Santa Cruz – Escuela de idiomas francés, Francia",,RSS/Atom;WordPress REST;Static JS App,RSS/Atom:application/rss+xml; WordPress REST:wp-json; Static JS App:webpack,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q94537562,https://www.wikidata.org/wiki/Q94537562,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
NMSS2026R0247,AUB University Libraries Archives & Special Collections,MENA,Lebanon,Q822,archives,official_source_site,https://www.aub.edu.lb/Libraries/asc/Pages/default.aspx,https://www.aub.edu.lb/Libraries/asc/Pages/default.aspx,200,text/html; charset=utf-8,101490,Archives & Special Collections,,JSON-LD;PDF,JSON-LD:application/ld+json; PDF:.pdf,success,official source homepage metadata; no raw payload or image download,source success only; next pass must find item-level image-bearing records before public image display,item-level rights review required before IMG01/IMG03; source success alone is not rights clearance,P1 item/source adapter,1900,2026,1931-1970; 1971-2000; 2001-2026,Q124856045,https://www.wikidata.org/wiki/Q124856045,2026-06-05,Non-mainstream source success registry; not added to public surfaces until item/image capture is ready.
