case_id	phase	method	path	expected_status	actual_status	outcome	latency_ms	response_bytes	response_sha256	error
F059	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/compositions/composition%3Av3%3Aafb08a5e8c8e7524e633d455	404	404	PASS	1.919792	447	d6417b34eba15c2f32efe2f9913e6f79e73070477b9087971e95b7833302a500	NONE
F060	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/compositions/composition%3Av3%3Aafb08a5e8c8e7524e633d455	404	404	PASS	1.103542	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F061	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/compositions/unknown%3Av3%3Acompositions	404	404	PASS	1.216542	387	821f37b6a30ebb5c31d3c8e46448c58895953f7d3a9b22b13f9edfa588cc2f1b	NONE
F062	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/compositions/unknown%3Av3%3Acompositions	404	404	PASS	1.049333	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F063	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/compositions/unknown%3Av3%3Acompositions	404	404	PASS	1.150125	396	9ffac76ffb384e5e3fadcd5113a60f7b2e540eb006b1c04e4e1fd4d3eff8df04	NONE
F064	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/compositions/unknown%3Av3%3Acompositions	404	404	PASS	1.097917	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F065	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.102208	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	NONE
F066	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/concept-senses	200	200	PASS	1.041792	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F067	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/concept-senses	200	200	PASS	1.271083	20344	892bca1081e1ca4cb5d7bb74ea770a2385d823292632fe6d2bcc79d93eedffcc	NONE
F068	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/concept-senses	200	200	PASS	1.607875	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F069	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/concept-senses/sense%3Abounded-sense-conflict%3A1	200	200	PASS	1.339041	1651	57cbcd85868e2bff7d80f9b9da07d8a1eb08bf40f07acc07de2370af7da01335	NONE
F070	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/concept-senses/sense%3Abounded-sense-conflict%3A1	200	200	PASS	1.149958	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F071	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/concept-senses/sense%3Abounded-sense-conflict%3A1	404	404	PASS	1.520958	440	f30ade1bac90a4760daf1e641de208180c4a5628758917bb05b7225f78aaf15a	NONE
F072	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/concept-senses/sense%3Abounded-sense-conflict%3A1	404	404	PASS	1.482291	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F073	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/concept-senses/unknown%3Av3%3Aconcept-senses	404	404	PASS	1.107667	387	504564311272b47b688093877b65b5074a2c88858ad90ffa0adb43bb01e29d73	NONE
F074	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/concept-senses/unknown%3Av3%3Aconcept-senses	404	404	PASS	1.087125	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F075	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/concept-senses/unknown%3Av3%3Aconcept-senses	404	404	PASS	1.180250	396	4fb2a9fdc8bcf44ede0fd71ea74a5f0b93cdc77debd988ea76cc659b286cc7f0	NONE
F076	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/concept-senses/unknown%3Av3%3Aconcept-senses	404	404	PASS	1.090334	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F077	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/concepts	200	200	PASS	1.144125	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	NONE
F078	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/concepts	200	200	PASS	1.102458	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F079	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/concepts	200	200	PASS	1.118833	16028	4b3d80d1c14c7ef0f931543bee9e87926c02a8d1c381bc2d24e364eb3ee4e2aa	NONE
F080	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/concepts	200	200	PASS	1.047542	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F081	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/concepts/concept%3Abounded-sense-conflict%3A1	200	200	PASS	1.542333	1433	a7302ff000f70535b011ddf45d91040c28c3a63ac86b07c01c8aad3822c048d4	NONE
F082	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/concepts/concept%3Abounded-sense-conflict%3A1	200	200	PASS	1.321625	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F083	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/concepts/concept%3Abounded-sense-conflict%3A1	404	404	PASS	1.208458	436	6b81d05d7f56d7a9133bfb0dd47420f5805661b6c9bc6fc82aae981e66ab2239	NONE
F084	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/concepts/concept%3Abounded-sense-conflict%3A1	404	404	PASS	1.789292	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F085	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/concepts/unknown%3Av3%3Aconcepts	404	404	PASS	2.224041	375	f0f860c1455bd606c95b71101101794139c05aa24af308f326cec8b473d11e8c	NONE
F086	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/concepts/unknown%3Av3%3Aconcepts	404	404	PASS	1.615750	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F087	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/concepts/unknown%3Av3%3Aconcepts	404	404	PASS	1.242667	384	02fcafc7144496d3c0511d498d49f789868d8c743fc9bcadc7dd50fd939380ef	NONE
F088	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/concepts/unknown%3Av3%3Aconcepts	404	404	PASS	1.068291	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F089	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/exports	200	200	PASS	1.095334	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	NONE
F090	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/exports	200	200	PASS	0.986916	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F091	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/exports	200	200	PASS	1.149208	2384	9a1871de01e723a24ffb410dc33af0724db978abdf99e9b262050285754c8259	NONE
F092	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/exports	200	200	PASS	1.387250	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F093	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/exports/export%3Av3%3Acc480debb3605e2a471cad9a	200	200	PASS	1.531292	2371	8a1c5d4d4f86dbd19fea40106cd818a623a707c97c51421798f1c188c522b67c	NONE
F094	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/exports/export%3Av3%3Acc480debb3605e2a471cad9a	200	200	PASS	2.494458	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F095	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/exports/export%3Av3%3Acc480debb3605e2a471cad9a	404	404	PASS	1.416666	437	15c8342b0345d48e144a75e479f1a29fb104a9b1baac187d0c526f0d9b53f151	NONE
F096	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/exports/export%3Av3%3Acc480debb3605e2a471cad9a	404	404	PASS	1.175084	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F097	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/exports/unknown%3Av3%3Aexports	404	404	PASS	1.057208	373	f04f0fd6a06602834cd2b137ccf33b0edf12348fd4cdbe24619398f1e97bef0b	NONE
F098	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/exports/unknown%3Av3%3Aexports	404	404	PASS	1.114000	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F099	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/exports/unknown%3Av3%3Aexports	404	404	PASS	1.084583	382	d0659e9f7e995bf85fd482288acc06dc3de6f2a6d52786193708fd42e183957b	NONE
F100	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/exports/unknown%3Av3%3Aexports	404	404	PASS	0.957750	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F101	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/incidences	200	200	PASS	1.141333	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	NONE
F102	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/incidences	200	200	PASS	0.969291	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F103	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/incidences	200	200	PASS	1.042000	20423	a9b75d08ccf6f6cbfbc002abd44bb528723c12d519e7ee597c757f6e0e5d5968	NONE
F104	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/incidences	200	200	PASS	0.994333	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F105	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/incidences/incidence%3A068707cd9c4c7f46%3A01	200	200	PASS	1.300458	1225	0f7df17005e2649085e061f1d0212e1ebe1fe4d72ee56816645c8e30750b5287	NONE
F106	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/incidences/incidence%3A068707cd9c4c7f46%3A01	200	200	PASS	1.502167	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F107	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/incidences/incidence%3A068707cd9c4c7f46%3A01	404	404	PASS	1.224500	435	6bc7654ebb27b4860e00bed4e9960283db4a7ef44c25e7135a1eb874ad90bb73	NONE
F108	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/incidences/incidence%3A068707cd9c4c7f46%3A01	404	404	PASS	1.148667	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F109	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/incidences/unknown%3Av3%3Aincidences	404	404	PASS	1.390250	379	50b36771d51a89b22a71aa3d12f05c0cbbbd5dbcd0bee232bbc5d2dec0c8c4e1	NONE
F110	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/incidences/unknown%3Av3%3Aincidences	404	404	PASS	1.780667	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F111	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/incidences/unknown%3Av3%3Aincidences	404	404	PASS	1.400583	388	e98ddc538c1601a6cc0d2be2bb86acdb6ccac80a52a63114b27a82f7b0e2b6cc	NONE
F112	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/incidences/unknown%3Av3%3Aincidences	404	404	PASS	1.311000	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F113	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.077500	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	NONE
F114	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/navigation-states	200	200	PASS	1.034625	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F115	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/navigation-states	200	200	PASS	1.044625	2287	4af7c89e08173665cf67ae66ee1332943f2e31784c73343ffc7a3cf7043a2f74	NONE
F116	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/navigation-states	200	200	PASS	1.171000	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F117	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/navigation-states/state%3Av3%3Ad5454be64eb5ad08d6c9f7a7	200	200	PASS	1.463459	2274	d900ce59e814c1791a5ea8a841bd0a7ee20d4d0805113eaa3a7461f9e0df3beb	NONE
F118	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/navigation-states/state%3Av3%3Ad5454be64eb5ad08d6c9f7a7	200	200	PASS	1.099833	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F119	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/navigation-states/state%3Av3%3Ad5454be64eb5ad08d6c9f7a7	404	404	PASS	1.411042	446	49b262694da4c713f19da01108bbc109e7ba28243bfbc336672f65087649ccf6	NONE
F120	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/navigation-states/state%3Av3%3Ad5454be64eb5ad08d6c9f7a7	404	404	PASS	1.405209	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F121	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/navigation-states/unknown%3Av3%3Anavigation-states	404	404	PASS	1.668667	393	92a3635ba24d2f64c22ad0adcb3731710c8fd317f55b6893f1d8eb86b88bf8a8	NONE
F122	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/navigation-states/unknown%3Av3%3Anavigation-states	404	404	PASS	1.260334	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F123	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/navigation-states/unknown%3Av3%3Anavigation-states	404	404	PASS	1.451583	402	90566fca91756f5283442ed5c21f3b0eb97039ed26c8eac02ea190b0a053b59c	NONE
F124	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/navigation-states/unknown%3Av3%3Anavigation-states	404	404	PASS	1.087250	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F125	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/scopes	200	200	PASS	1.103125	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	NONE
F126	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/scopes	200	200	PASS	1.017708	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F127	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/scopes	200	200	PASS	1.170166	3745	4435d95847381f15879ef396e40d86fee931a07eccb9d7cf25c13c8fa46c2575	NONE
F128	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/scopes	200	200	PASS	1.029209	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F129	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/scopes/scope%3Abounded-sense-conflict	200	200	PASS	1.112250	1202	56eba489b89e4342230f3bbfdc83fb6f163f4bc1885a2916b9ac77b160ab246d	NONE
F130	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/scopes/scope%3Abounded-sense-conflict	200	200	PASS	1.055416	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F131	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/scopes/scope%3Abounded-sense-conflict	404	404	PASS	1.665875	430	b12b353b13ad483df1ba9394582ea3e89dc947befa7a78248c44c4cf03c5af8c	NONE
F132	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/scopes/scope%3Abounded-sense-conflict	404	404	PASS	1.305042	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F133	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/scopes/unknown%3Av3%3Ascopes	404	404	PASS	1.856250	371	eb98b94718e4f66d464b799787f2d5ebaa68e17f9d76296bb93673e931a023b8	NONE
F134	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/scopes/unknown%3Av3%3Ascopes	404	404	PASS	1.435084	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F135	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/scopes/unknown%3Av3%3Ascopes	404	404	PASS	1.677708	380	838d59bc9af7974f248b5cfb80f2a6d829803b3aedc09ecb78767611cf49b83e	NONE
F136	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/scopes/unknown%3Av3%3Ascopes	404	404	PASS	1.055750	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F137	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/transitions	200	200	PASS	1.079542	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	NONE
F138	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/transitions	200	200	PASS	1.423375	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F139	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/transitions	200	200	PASS	1.074250	710	71a8e4db0ab5d8aac6a9bbb4edf7b8125da9562acbce3730e01377745788f5ce	NONE
F140	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/transitions	200	200	PASS	0.953209	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F141	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/transitions/transition_id%3Aunavailable	404	404	PASS	1.033709	393	ba0362b9c86d46403e8bd56a05fb6d67835a7b89b425dfb52637be179443ca6b	NONE
F142	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/transitions/transition_id%3Aunavailable	404	404	PASS	0.924417	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F143	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/transitions/transition_id%3Aunavailable	404	404	PASS	0.972417	384	74117d2f3fd7a08834b9aba2ce5e64acaf15c40fa0c941e7309afa60a5155e3b	NONE
F144	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/transitions/transition_id%3Aunavailable	404	404	PASS	0.926125	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F145	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/transitions/unknown%3Av3%3Atransitions	404	404	PASS	1.250792	381	926ae67a7d36acfd0dd36bf5f6f084cec8fbbb6b9f2280717767b0d505e03861	NONE
F146	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/transitions/unknown%3Av3%3Atransitions	404	404	PASS	1.249709	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F147	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/transitions/unknown%3Av3%3Atransitions	404	404	PASS	1.226416	390	9c341596ad91a7d6db745222ea7034d1211fe543c89f6c9895d8243e5daed7d5	NONE
F148	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/transitions/unknown%3Av3%3Atransitions	404	404	PASS	1.322792	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F149	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/workflows	200	200	PASS	1.950875	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	NONE
F150	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/workflows	200	200	PASS	1.441167	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F151	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/workflows	200	200	PASS	1.322834	1494	dc028df5b44bc90f5d646086a4cfdd4e95e11a334d67750272bc64d92b4478bf	NONE
F152	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/workflows	200	200	PASS	1.108000	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F153	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/workflows/workflow%3Av3%3A9be9541212f241d7d9b676e7	200	200	PASS	1.131208	1481	dfc5735f7dc968f19e87a36b8acc73c39282d47dd7be4406bf6289e144daca0a	NONE
F154	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/workflows/workflow%3Av3%3A9be9541212f241d7d9b676e7	200	200	PASS	1.063625	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F155	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/workflows/workflow%3Av3%3A9be9541212f241d7d9b676e7	404	404	PASS	1.139084	441	e7d450439ccab7c1dccc934c981755080de412f6a323d7ad450cdcf306a6a341	NONE
F156	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/workflows/workflow%3Av3%3A9be9541212f241d7d9b676e7	404	404	PASS	1.154583	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F157	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/workflows/unknown%3Av3%3Aworkflows	404	404	PASS	1.876750	377	6b229b04f63ae1fb8ef407440231fd49159c2daff90ca1c5b2de892a306fc5d5	NONE
F158	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/workflows/unknown%3Av3%3Aworkflows	404	404	PASS	1.392959	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
F159	FUNCTIONAL_HTTP	GET	/api/trace/v3/exploration/controls/workflows/unknown%3Av3%3Aworkflows	404	404	PASS	1.181667	386	b536c03f9176567fec4eaa0da06a6b66084004dac94a6876cc165b60766050d9	NONE
F160	FUNCTIONAL_HTTP	HEAD	/api/trace/v3/exploration/controls/workflows/unknown%3Av3%3Aworkflows	404	404	PASS	1.651458	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	NONE
S-W00-R00000	SUSTAINED_READ	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	7.367417	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	NONE
S-W00-R00001	SUSTAINED_READ	GET	/api/trace/v3/exploration/associations	200	200	PASS	7.982167	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	NONE
S-W00-R00002	SUSTAINED_READ	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	18.275125	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	NONE
S-W00-R00003	SUSTAINED_READ	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	2.812708	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	NONE
S-W00-R00004	SUSTAINED_READ	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	6.909500	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	NONE
S-W00-R00005	SUSTAINED_READ	GET	/api/trace/v3/exploration/compositions	200	200	PASS	7.591834	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	NONE
S-W00-R00006	SUSTAINED_READ	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	4.359916	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	NONE
S-W00-R00007	SUSTAINED_READ	GET	/api/trace/v3/exploration/concepts	200	200	PASS	7.327708	709	05943d3a95d4227edfc1c8c82c6a546b41d5da382d423934b81bb517d2a0eb5d	NONE
S-W00-R00008	SUSTAINED_READ	GET	/api/trace/v3/exploration/exports	200	200	PASS	4.797042	708	631fc5c6cd72a4902047dddd789da4e136d6b7123bb5d12b025e9336adbc81a8	NONE
S-W00-R00009	SUSTAINED_READ	GET	/api/trace/v3/exploration/incidences	200	200	PASS	4.285083	711	d9abfe7c888de54a767bf8acd5d628aeaafe94f02988d127fafdb5f7c19cf6e5	NONE
S-W00-R00010	SUSTAINED_READ	GET	/api/trace/v3/exploration/navigation-states	200	200	PASS	2.160209	718	624ee202b32e3ded7bd22d1be93401b6e20f864e8621e20bd341f8821f093959	NONE
S-W00-R00011	SUSTAINED_READ	GET	/api/trace/v3/exploration/scopes	200	200	PASS	5.588000	707	8b14a489448a1984cfb15fba343a204fafb96965836e0580734e30c3e02f3373	NONE
S-W00-R00012	SUSTAINED_READ	GET	/api/trace/v3/exploration/transitions	200	200	PASS	6.775167	712	139abdc791c497981ca0f31b41b09d19a2be583e770b5b9e6f36f7a9d13b434a	NONE
S-W00-R00013	SUSTAINED_READ	GET	/api/trace/v3/exploration/workflows	200	200	PASS	10.449833	710	fd65affe0a08cd2ec3b774b6838cd8f49b143392f4d49090467757d3f1026191	NONE
S-W00-R00014	SUSTAINED_READ	GET	/api/trace/v3/exploration/association-realizations	200	200	PASS	18.475292	725	4dd78134dc4f23e63725e4caeda97ef2bfc1754f5f2aff51942d11c02123691a	NONE
S-W00-R00015	SUSTAINED_READ	GET	/api/trace/v3/exploration/associations	200	200	PASS	16.346959	713	ec21eedebf5f2f148d12e05480e7d81a0026a169ea028e9a5ab145187f85b998	NONE
S-W00-R00016	SUSTAINED_READ	GET	/api/trace/v3/exploration/baseline/reconciliation	200	200	PASS	5.811833	2189	a79789043f67fc313292921d4c5d34d25c4abad09138eb94562035770a69e65d	NONE
S-W00-R00017	SUSTAINED_READ	GET	/api/trace/v3/exploration/capabilities	200	200	PASS	9.240042	4005	01eac840347efa58ff68d4431a463f7d7dd610dacc575ad788217bbd1b9cacab	NONE
S-W00-R00018	SUSTAINED_READ	GET	/api/trace/v3/exploration/composition-coherence-reviews	200	200	PASS	11.812084	730	da7e8e19cca6598183e902d6f684920ccdc423cf300a4ed8990c211b1e292bbc	NONE
S-W00-R00019	SUSTAINED_READ	GET	/api/trace/v3/exploration/compositions	200	200	PASS	8.772041	713	dd1373bde067964b9bd52ce2ddfcb828999bb077e5e42dd15f348304f0ca70a1	NONE
S-W00-R00020	SUSTAINED_READ	GET	/api/trace/v3/exploration/concept-senses	200	200	PASS	11.372792	715	75cadf84c5a950188e711430d8292660a7c54e01575953995ce43972632429f4	NONE
