cell_kind	spec_id	dimension_a	value_a_id	value_a_label	dimension_b	value_b_id	value_b_label	dimension_c	value_c_id	value_c_label	object_count	eligible_denominator	support_rate_eligible	joint_observable_denominator	support_rate_joint_observable	rarity_band	rare_max_count	signal_status	diagnostic_status	importance_inference	input_source	derivation_version
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1920-1930	1920s	geography	SPTGEO:a292e840b9faecf0fd352f675b1b98e6e0fcb9f3a56e47792ebbe7dd4a0cea61	Netherlands	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1930-1940	1930s	geography	SPTGEO:66dd7e66b366720473e2381bd7c1625ba538cbba873b4cc7ef790c03a91373b4	Czech Republic	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1940-1950	1940s	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1940-1950	1940s	geography	SPTGEO:c6a9e1434afffd226f03c1bc63d20249b7ac78e513d088a284fa6982ef3c626f	Spain	2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1950-1960	1950s	geography	SPTGEO:3bd1a3b021ace4b8588079ea1cb59555c7fdbb53c0c67a4f0c70aa190098a619	Malaysia	3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1950-1960	1950s	geography	SPTGEO:63e9c9008c0cda117bd6cc7f9717653d53fae2fac562840728d3a6ff52f3fcf1	Singapore	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1950-1960	1950s	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1960-1970	1960s	geography	SPTGEO:3bd1a3b021ace4b8588079ea1cb59555c7fdbb53c0c67a4f0c70aa190098a619	Malaysia	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1960-1970	1960s	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1970-1980	1970s	geography	SPTGEO:3bd1a3b021ace4b8588079ea1cb59555c7fdbb53c0c67a4f0c70aa190098a619	Malaysia	4	7995	0.000500312695435	7995	0.000500312695435	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1970-1980	1970s	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1970-1980	1970s	geography	SPTGEO:e284c31e051c79de8d16ff51c8fb582bb4d3146aba7588db8e551314850a655b	Indonesia	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1980-1990	1980s	geography	SPTGEO:3bd1a3b021ace4b8588079ea1cb59555c7fdbb53c0c67a4f0c70aa190098a619	Malaysia	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:3bd1a3b021ace4b8588079ea1cb59555c7fdbb53c0c67a4f0c70aa190098a619	Malaysia	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:9859d40c449b029e7a48ef3049be591b17005635749be839199ebf41b6c16275	United States	5	7995	0.000625390869293	7995	0.000625390869293	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:a292e840b9faecf0fd352f675b1b98e6e0fcb9f3a56e47792ebbe7dd4a0cea61	Netherlands	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-1990-2000	1990s	geography	SPTGEO:e284c31e051c79de8d16ff51c8fb582bb4d3146aba7588db8e551314850a655b	Indonesia	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:38b90fc6afc90269586919bdf81cf0a84109a64b1fabb4efe98b105bf187a824	China / Hong Kong	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:4eedae6e82245819a7ae835d7642c804805788c7789306cd2a8d06b46e3600cb	Samoa	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01	United Kingdom	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:6881e1c18b705e1b91367de42838d3aee9d32ebc2054a1962fd68f282cdc62e4	Cook Islands	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:858c03ee8dc67cb3815308c2a70d2a8076ce7c65fbdd89e183c3c449ec2454ad	Germany	3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:a292e840b9faecf0fd352f675b1b98e6e0fcb9f3a56e47792ebbe7dd4a0cea61	Netherlands	4	7995	0.000500312695435	7995	0.000500312695435	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2000-2010	2000s	geography	SPTGEO:ec6a3f77d4223df55bea73b526870a8f37efdc54cc111c6aa1f9f6731605d441	Denmark	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2010-2020	2010s	geography	SPTGEO:22e6b81248a8ec90e55ee82b37265228b7c9da14869b0d55dd8bc9461586ba0c	Wallis and Futuna	3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2010-2020	2010s	geography	SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01	United Kingdom	8	7995	0.00100062539087	7995	0.00100062539087	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2010-2020	2010s	geography	SPTGEO:6b72316abd62365a8dd10472732bdde8860b5d384cd518a24154a027c80a8c33	Vanuatu	4	7995	0.000500312695435	7995	0.000500312695435	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2010-2020	2010s	geography	SPTGEO:9698ac2a6ac50d2cfcaafb9eae7b7c59c175d2d6ff1fff73ff652030bb2f81e0	Canada	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2010-2020	2010s	geography	SPTGEO:e945e1fc6af3329a6ad5d6df926d0d0433af60e3264fb9a36ce85cee7b4240af	Solomon Islands	3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2010-2020	2010s	geography	SPTGEO:f06733e7002b3b8561e6e03d62e85c0ad875ef4409eeef55fb5e8700a81a5327	New Caledonia	3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:1da9fe36cc02a62ab9f0cf9e75bcda631c880e8dede5013e27b73e4190a2cbf8	Fiji	2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:22e6b81248a8ec90e55ee82b37265228b7c9da14869b0d55dd8bc9461586ba0c	Wallis and Futuna	2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:24ec4280a19f53859bf757b95e3f7a005c1e30a6ad56882142cde670b0fcb946	Kiribati	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:420f83634b1a78aea124e40c2cf5af00554532c6ae4da7bfbf3d065b9f031e5e	Tonga	3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:6881e1c18b705e1b91367de42838d3aee9d32ebc2054a1962fd68f282cdc62e4	Cook Islands	4	7995	0.000500312695435	7995	0.000500312695435	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:6b72316abd62365a8dd10472732bdde8860b5d384cd518a24154a027c80a8c33	Vanuatu	3	7995	0.000375234521576	7995	0.000375234521576	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:7682e2b64e8560dfb4b4467278b9dc71f8c15181ebe0a93f427205e0aeb673c5	Federated States of Micronesia	4	7995	0.000500312695435	7995	0.000500312695435	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:a292e840b9faecf0fd352f675b1b98e6e0fcb9f3a56e47792ebbe7dd4a0cea61	Netherlands	15	7995	0.00187617260788	7995	0.00187617260788	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:e945e1fc6af3329a6ad5d6df926d0d0433af60e3264fb9a36ce85cee7b4240af	Solomon Islands	8	7995	0.00100062539087	7995	0.00100062539087	COUNT_6_TO_20	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:05a46f43a6191e7bf5bf3010b49850f524069e03756a4a8737f1118a3bb6fd7b	Publication design	decade	SPT-PERIOD-2020-2030	2020s	geography	SPTGEO:f06733e7002b3b8561e6e03d62e85c0ad875ef4409eeef55fb5e8700a81a5327	New Caledonia	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	decade	SPT-PERIOD-1800-1810	1800s	geography	SPTGEO:627ad144a3cb31d9f0749b6fae5b6fc7221a2fe88c2cb7fea4178a97d44b1b01	United Kingdom	2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	decade	SPT-PERIOD-1800-1810	1800s	geography	SPTGEO:a58a099f7c46341acdf2d964bf062c1029c3a6b343483c18d876c6c34c0e628c	Paris, France	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	decade	SPT-PERIOD-1810-1820	1810s	geography	SPTGEO:a193438dad2d0ba329f70537a2b2ba54cfc0bdae64a6e4b7bd05380a36df0938	Boston, United States	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	decade	SPT-PERIOD-1820-1830	1820s	geography	SPTGEO:4892a45bd0f99c9bb8d5def621d7d5b06e76b3ee22698d6ee967d6110ca26da5	Bordeaux, France	1	7995	0.000125078173859	7995	0.000125078173859	SINGLETON	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
BOUNDED_TRIPLE	medium__decade__geography	medium	CTX:MEDIUM:0e06cb99dcf5a5922c5259b6421e249d80aa108de6d6950413da30a259367f05	Graphic design object record	decade	SPT-PERIOD-1880-1890	1880s	geography	SPTGEO:7fa25d0a42d57f51454b440a3bd0bab7cfedf7e75e7333dbb4392079331df3b2	France	2	7995	0.000250156347717	7995	0.000250156347717	COUNT_2_TO_5	20	RARE_INTERSECTION_SIGNAL_CANDIDATE	ANALYSIS_DIAGNOSTIC	PROHIBITED	governed Context public projection; governed Spacetime public projection; governed Spacetime public projection	trace-exploration-cross-dimensional-v1
